county,measure_date,hosp
8031,12/31/22,
8031,1/1/23,
8031,1/2/23,
8031,1/3/23,28
8031,1/4/23,
8031,1/5/23,
8031,1/5/23,
8031,1/6/23,33
8031,1/6/23,33
8031,1/7/23,
8031,1/8/23,
8031,1/9/23,
8031,1/10/23,32
8031,1/11/23,
8031,1/11/23,
8031,1/12/23,
8031,1/12/23,
8031,1/13/23,23
8031,1/14/23,
8031,1/15/23,
8031,1/16/23,
8031,1/17/23,21
8031,1/18/23,
8031,1/19/23,
8031,1/20/23,27
8031,1/21/23,
8031,1/22/23,
8031,1/23/23,
8031,1/24/23,27
8031,1/25/23,
8031,1/26/23,
8031,1/27/23,25
8031,1/27/23,25
8031,1/28/23,
8031,1/29/23,
8031,1/30/23,
8031,1/31/23,19
8031,2/1/23,
8031,2/2/23,
8031,2/3/23,21
8031,2/4/23,
8031,2/5/23,
8031,2/6/23,
8031,2/7/23,24
8031,2/8/23,
8031,2/8/23,
8031,2/9/23,
8031,2/9/23,
8031,2/10/23,21
8031,2/10/23,21
8031,2/11/23,
8031,2/12/23,
8031,2/13/23,
8031,2/14/23,26
8031,2/15/23,
8031,2/15/23,
8031,2/16/23,
8031,2/17/23,24
8031,2/18/23,
8031,2/19/23,
8031,2/20/23,
8031,2/21/23,22
8031,2/21/23,22
8031,2/22/23,
8031,2/22/23,
8031,2/23/23,
8031,2/24/23,24
8031,2/25/23,
8031,2/26/23,
8031,2/27/23,
8031,2/28/23,24
8031,3/1/23,
8031,3/1/23,
8031,3/2/23,
8031,3/2/23,
8031,3/3/23,23
8031,3/4/23,
8031,3/5/23,
8031,3/6/23,
8031,3/7/23,21
8031,3/7/23,21
8031,3/8/23,
8031,3/8/23,
8031,3/9/23,
8031,3/9/23,
8031,3/10/23,30
8031,3/11/23,
8031,3/12/23,
8031,3/13/23,
8031,3/14/23,29
8031,3/15/23,
8031,3/16/23,
8031,3/17/23,17
8031,3/18/23,
8031,3/19/23,
8031,3/20/23,
8031,3/21/23,25
8031,3/22/23,
8031,3/23/23,
8031,3/24/23,25
8031,3/25/23,
8031,3/26/23,
8031,3/27/23,
8031,3/28/23,20
8031,3/29/23,
8031,3/30/23,
8031,3/31/23,25
8031,4/1/23,
8031,4/2/23,
8031,4/3/23,
8031,4/4/23,20
8031,4/5/23,
8031,4/6/23,
8031,4/7/23,17
8031,4/8/23,
8031,4/9/23,
8031,4/10/23,
8031,4/11/23,10
8031,4/12/23,
8031,4/13/23,
8031,4/14/23,18
8031,4/15/23,
8031,4/16/23,
8031,4/17/23,
8031,4/18/23,15
8031,4/19/23,
8031,4/20/23,
8031,4/21/23,17
8031,4/22/23,
8031,4/23/23,
8031,4/24/23,
8067,7/19/20,6
8067,7/20/20,6
8067,7/21/20,6
8067,7/22/20,7
8067,7/23/20,8
8067,7/24/20,10
8067,7/25/20,10
8067,7/26/20,7
8067,7/27/20,7
8067,7/28/20,8
8067,7/29/20,8
8067,7/30/20,7
8067,7/31/20,5
8067,8/1/20,5
8067,8/2/20,5
8067,8/3/20,8
8067,8/4/20,5
8067,8/5/20,9
8067,8/6/20,5
8067,8/7/20,5
8067,8/8/20,3
8067,8/9/20,7
8067,8/10/20,5
8067,8/11/20,5
8067,8/12/20,5
8067,8/13/20,5
8067,8/14/20,5
8067,8/15/20,5
8067,8/16/20,6
8067,8/17/20,6
8067,8/18/20,5
8067,8/19/20,4
8067,8/20/20,3
8067,8/21/20,3
8067,8/22/20,5
8067,8/23/20,4
8067,8/24/20,5
8067,8/25/20,5
8067,8/26/20,4
8067,8/27/20,5
8067,8/28/20,4
8067,8/29/20,5
8067,8/30/20,7
8067,8/31/20,5
8067,9/1/20,4
8067,9/2/20,6
8067,9/3/20,3
8067,9/4/20,4
8067,9/5/20,6
8067,9/6/20,4
8067,9/7/20,5
8067,9/8/20,2
8067,9/9/20,3
8067,9/10/20,3
8067,9/11/20,4
8067,9/12/20,4
8067,9/13/20,4
8067,9/14/20,5
8067,9/15/20,4
8067,9/16/20,1
8067,9/17/20,1
8067,9/18/20,1
8067,9/19/20,2
8067,9/20/20,1
8067,9/21/20,2
8067,9/22/20,2
8067,9/23/20,1
8067,9/24/20,2
8067,9/25/20,4
8067,9/26/20,5
8067,9/27/20,5
8067,9/28/20,6
8067,9/29/20,6
8067,9/30/20,4
8067,10/1/20,2
8067,10/2/20,2
8067,10/3/20,3
8067,10/4/20,3
8067,10/5/20,2
8067,10/6/20,3
8067,10/7/20,3
8067,10/8/20,4
8067,10/9/20,2
8067,10/10/20,3
8067,10/11/20,3
8067,10/12/20,4
8067,10/13/20,4
8067,10/14/20,5
8067,10/15/20,6
8067,10/16/20,4
8067,10/17/20,3
8067,10/18/20,2
8067,10/19/20,2
8067,10/20/20,4
8067,10/21/20,6
8067,10/22/20,4
8067,10/23/20,4
8067,10/24/20,5
8067,10/25/20,3
8067,10/26/20,5
8067,10/27/20,5
8067,10/28/20,5
8067,10/29/20,7
8067,10/30/20,5
8067,10/31/20,7
8067,11/1/20,7
8067,11/2/20,5
8067,11/3/20,8
8067,11/4/20,10
8067,11/5/20,12
8067,11/6/20,11
8067,11/7/20,8
8067,11/8/20,11
8067,11/9/20,9
8067,11/10/20,12
8067,11/11/20,16
8067,11/12/20,16
8067,11/13/20,11
8067,11/14/20,11
8067,11/15/20,15
8067,11/16/20,11
8067,11/17/20,11
8067,11/18/20,13
8067,11/19/20,15
8067,11/20/20,15
8067,11/21/20,19
8067,11/22/20,22
8067,11/23/20,20
8067,11/24/20,17
8067,11/25/20,13
8067,11/26/20,15
8067,11/27/20,17
8067,11/28/20,20
8067,11/29/20,23
8067,11/30/20,23
8067,12/1/20,26
8067,12/2/20,24
8067,12/3/20,19
8067,12/4/20,17
8067,12/5/20,17
8067,12/6/20,17
8067,12/7/20,16
8067,12/8/20,20
8067,12/9/20,18
8067,12/10/20,20
8067,12/11/20,21
8067,12/12/20,20
8067,12/13/20,21
8067,12/14/20,19
8067,12/15/20,19
8067,12/16/20,18
8067,12/17/20,18
8067,12/18/20,17
8067,12/19/20,14
8067,12/20/20,14
8067,12/21/20,12
8067,12/22/20,15
8067,12/23/20,15
8067,12/24/20,14
8067,12/25/20,14
8067,12/26/20,13
8067,12/27/20,13
8067,12/28/20,12
8067,12/29/20,13
8067,12/30/20,13
8067,12/31/20,14
8067,1/1/21,17
8067,1/2/21,15
8067,1/3/21,14
8067,1/4/21,15
8067,1/5/21,15
8067,1/6/21,10
8067,1/7/21,10
8067,1/8/21,10
8067,1/9/21,8
8067,1/10/21,12
8067,1/11/21,17
8067,1/12/21,17
8067,1/13/21,14
8067,1/14/21,14
8067,1/15/21,15
8067,1/16/21,14
8067,1/17/21,17
8067,1/18/21,17
8067,1/19/21,17
8067,1/20/21,20
8067,1/21/21,13
8067,1/22/21,16
8067,1/23/21,15
8067,1/24/21,16
8067,1/25/21,16
8067,1/26/21,17
8067,1/27/21,17
8067,1/28/21,15
8067,1/29/21,15
8067,1/30/21,15
8067,1/31/21,15
8067,2/1/21,15
8067,2/2/21,6
8067,2/3/21,7
8067,2/4/21,6
8067,2/5/21,10
8067,2/6/21,9
8067,2/7/21,9
8067,2/8/21,7
8067,2/9/21,7
8067,2/10/21,7
8067,2/11/21,7
8067,2/12/21,4
8067,2/13/21,5
8067,2/14/21,5
8067,2/15/21,5
8067,2/16/21,7
8067,2/17/21,7
8067,2/18/21,9
8067,2/19/21,5
8067,2/20/21,5
8067,2/21/21,6
8067,2/22/21,6
8067,2/23/21,5
8067,2/24/21,5
8067,2/25/21,5
8067,2/26/21,3
8067,2/27/21,3
8067,2/28/21,3
8067,3/1/21,6
8067,3/2/21,6
8067,3/3/21,6
8067,3/4/21,3
8067,3/5/21,4
8067,3/6/21,5
8067,3/7/21,6
8067,3/8/21,5
8067,3/9/21,5
8067,3/10/21,4
8067,3/11/21,4
8067,3/12/21,4
8067,3/13/21,3
8067,3/14/21,3
8067,3/15/21,8
8067,3/16/21,8
8067,3/17/21,8
8067,3/18/21,10
8067,3/19/21,8
8067,3/20/21,8
8067,3/21/21,11
8067,3/22/21,10
8067,3/23/21,7
8067,3/24/21,7
8067,3/25/21,10
8067,3/26/21,6
8067,3/27/21,6
8067,3/28/21,7
8067,3/29/21,6
8067,3/30/21,6
8067,3/31/21,4
8067,4/1/21,5
8067,4/2/21,4
8067,4/3/21,4
8067,4/4/21,3
8067,4/5/21,3
8067,4/6/21,4
8067,4/7/21,6
8067,4/8/21,5
8067,4/9/21,5
8067,4/10/21,7
8067,4/11/21,7
8067,4/12/21,7
8067,4/13/21,7
8067,4/14/21,9
8067,4/15/21,9
8067,4/16/21,11
8067,4/17/21,11
8067,4/18/21,11
8067,4/19/21,11
8067,4/20/21,11
8067,4/21/21,11
8067,4/22/21,11
8067,4/23/21,13
8067,4/24/21,13
8067,4/25/21,10
8067,4/26/21,10
8067,4/27/21,10
8067,4/28/21,9
8067,4/29/21,9
8067,4/30/21,7
8067,5/1/21,7
8067,5/2/21,8
8067,5/3/21,7
8067,5/4/21,7
8067,5/5/21,7
8067,5/6/21,7
8067,5/7/21,7
8067,5/8/21,7
8067,5/9/21,5
8067,5/10/21,5
8067,5/11/21,5
8067,5/12/21,6
8067,5/13/21,5
8067,5/14/21,5
8067,5/15/21,4
8067,5/16/21,6
8067,5/17/21,7
8067,5/18/21,6
8067,5/19/21,7
8067,5/20/21,7
8067,5/21/21,7
8067,5/22/21,7
8067,5/23/21,5
8067,5/24/21,7
8067,5/25/21,8
8067,5/26/21,8
8067,5/27/21,8
8067,5/28/21,8
8067,5/29/21,7
8067,5/30/21,7
8067,5/31/21,7
8067,6/1/21,6
8067,6/2/21,4
8067,6/3/21,6
8067,6/4/21,5
8067,6/5/21,5
8067,6/6/21,5
8067,6/7/21,3
8067,6/8/21,5
8067,6/9/21,4
8067,6/10/21,3
8067,6/11/21,3
8067,6/12/21,1
8067,6/13/21,0
8067,6/14/21,2
8067,6/15/21,3
8067,6/16/21,3
8067,6/17/21,3
8067,6/18/21,2
8067,6/19/21,2
8067,6/20/21,2
8067,6/21/21,1
8067,6/22/21,2
8067,6/23/21,3
8067,6/24/21,3
8067,6/25/21,3
8067,6/26/21,2
8067,6/27/21,2
8067,6/28/21,4
8067,6/29/21,4
8067,6/30/21,4
8067,7/1/21,6
8067,7/2/21,7
8067,7/3/21,7
8067,7/4/21,7
8067,7/5/21,7
8067,7/6/21,9
8067,7/7/21,9
8067,7/8/21,8
8067,7/9/21,8
8067,7/10/21,5
8067,7/11/21,6
8067,7/12/21,3
8067,7/13/21,2
8067,7/14/21,2
8067,7/15/21,2
8067,7/16/21,1
8067,7/17/21,2
8067,7/18/21,2
8067,7/19/21,2
8067,7/20/21,4
8067,7/21/21,3
8067,7/22/21,3
8067,7/23/21,2
8067,7/24/21,2
8067,7/25/21,2
8067,7/26/21,4
8067,7/27/21,4
8067,7/28/21,4
8067,7/29/21,4
8067,7/30/21,7
8067,7/31/21,7
8067,8/1/21,8
8067,8/2/21,7
8067,8/3/21,5
8067,8/4/21,5
8067,8/5/21,5
8067,8/6/21,7
8067,8/7/21,7
8067,8/8/21,7
8067,8/9/21,12
8067,8/10/21,13
8067,8/11/21,12
8067,8/12/21,12
8067,8/13/21,10
8067,8/14/21,9
8067,8/15/21,10
8067,8/16/21,10
8067,8/17/21,10
8067,8/18/21,9
8067,8/19/21,9
8067,8/20/21,7
8067,8/21/21,7
8067,8/22/21,7
8067,8/23/21,9
8067,8/24/21,8
8067,8/25/21,8
8067,8/26/21,8
8067,8/27/21,7
8067,8/28/21,7
8067,8/29/21,7
8067,8/30/21,7
8067,8/31/21,7
8067,9/1/21,7
8067,9/2/21,9
8067,9/3/21,11
8067,9/4/21,11
8067,9/5/21,11
8067,9/6/21,13
8067,9/7/21,13
8067,9/8/21,13
8067,9/9/21,13
8067,9/10/21,13
8067,9/11/21,13
8067,9/12/21,13
8067,9/13/21,14
8067,9/14/21,14
8067,9/15/21,15
8067,9/16/21,15
8067,9/17/21,10
8067,9/18/21,10
8067,9/19/21,10
8067,9/20/21,14
8067,9/21/21,15
8067,9/22/21,15
8067,9/23/21,15
8067,9/24/21,12
8067,9/25/21,12
8067,9/26/21,12
8067,9/27/21,14
8067,9/28/21,11
8067,9/29/21,11
8067,9/30/21,12
8067,10/1/21,17
8067,10/2/21,17
8067,10/3/21,17
8067,10/4/21,16
8067,10/5/21,12
8067,10/6/21,14
8067,10/7/21,18
8067,10/8/21,14
8067,10/9/21,14
8067,10/10/21,14
8067,10/11/21,14
8067,10/12/21,16
8067,10/13/21,15
8067,10/14/21,16
8067,10/15/21,17
8067,10/16/21,17
8067,10/17/21,17
8067,10/18/21,18
8067,10/19/21,17
8067,10/20/21,18
8067,10/21/21,20
8067,10/22/21,15
8067,10/23/21,15
8067,10/24/21,15
8067,10/25/21,20
8067,10/26/21,20
8067,10/27/21,16
8067,10/28/21,16
8067,10/29/21,19
8067,10/30/21,19
8067,10/31/21,19
8067,11/1/21,19
8067,11/2/21,20
8067,11/3/21,21
8067,11/4/21,20
8067,11/5/21,18
8067,11/6/21,18
8067,11/7/21,18
8067,11/8/21,16
8067,11/9/21,16
8067,11/10/21,16
8067,11/11/21,19
8067,11/12/21,19
8067,11/13/21,19
8067,11/14/21,19
8067,11/15/21,16
8067,11/16/21,18
8067,11/17/21,18
8067,11/18/21,19
8067,11/19/21,19
8067,11/20/21,19
8067,11/21/21,19
8067,11/22/21,19
8067,11/23/21,24
8067,11/24/21,23
8067,11/25/21,23
8067,11/26/21,17
8067,11/27/21,17
8067,11/28/21,17
8067,11/29/21,20
8067,11/30/21,22
8067,12/1/21,21
8067,12/2/21,20
8067,12/3/21,20
8067,12/4/21,20
8067,12/5/21,20
8067,12/6/21,20
8067,12/7/21,14
8067,12/8/21,13
8067,12/9/21,14
8067,12/10/21,12
8067,12/11/21,12
8067,12/12/21,12
8067,12/13/21,11
8067,12/14/21,11
8067,12/15/21,10
8067,12/16/21,10
8067,12/17/21,11
8067,12/18/21,11
8067,12/19/21,11
8067,12/20/21,12
8067,12/21/21,12
8067,12/22/21,13
8067,12/23/21,13
8067,12/24/21,13
8067,12/25/21,8
8067,12/26/21,8
8067,12/27/21,15
8067,12/28/21,20
8067,12/29/21,17
8067,12/30/21,14
8067,12/31/21,14
8067,1/1/22,14
8067,1/2/22,14
8067,1/3/22,12
8067,1/4/22,12
8067,1/5/22,12
8067,1/6/22,9
8067,1/7/22,11
8067,1/8/22,11
8067,1/9/22,11
8067,1/10/22,11
8067,1/11/22,11
8067,1/12/22,12
8067,1/13/22,8
8067,1/14/22,13
8067,1/15/22,13
8067,1/16/22,13
8067,1/17/22,13
8067,1/18/22,13
8067,1/19/22,9
8067,1/20/22,9
8067,1/21/22,14
8067,1/22/22,14
8067,1/23/22,14
8067,1/24/22,19
8067,1/25/22,19
8067,1/26/22,15
8067,1/27/22,15
8067,1/28/22,16
8067,1/29/22,16
8067,1/30/22,16
8067,1/31/22,13
8067,2/1/22,11
8067,2/2/22,11
8067,2/3/22,11
8067,2/4/22,12
8067,2/5/22,12
8067,2/6/22,12
8067,2/7/22,13
8067,2/8/22,10
8067,2/9/22,10
8067,2/10/22,9
8067,2/11/22,17
8067,2/12/22,17
8067,2/13/22,17
8067,2/14/22,5
8067,2/15/22,6
8067,2/16/22,9
8067,2/17/22,9
8067,2/18/22,7
8067,2/19/22,7
8067,2/20/22,7
8067,2/21/22,6
8067,2/22/22,8
8067,2/23/22,8
8067,2/24/22,7
8067,2/25/22,5
8067,2/26/22,5
8067,2/27/22,5
8067,2/28/22,5
8067,3/1/22,4
8067,3/2/22,5
8067,3/3/22,5
8067,3/4/22,2
8067,3/5/22,2
8067,3/6/22,2
8067,3/7/22,2
8067,3/8/22,2
8067,3/9/22,2
8067,3/10/22,2
8067,3/11/22,2
8067,3/12/22,2
8067,3/13/22,2
8067,3/14/22,4
8067,3/15/22,4
8067,3/16/22,
8067,3/17/22,
8067,3/18/22,1
8067,3/19/22,
8067,3/20/22,
8067,3/21/22,
8067,3/22/22,1
8067,3/23/22,
8067,3/24/22,
8067,3/25/22,1
8067,3/26/22,
8067,3/27/22,
8067,3/28/22,
8067,3/29/22,1
8067,3/30/22,
8067,3/31/22,
8067,4/1/22,1
8067,4/2/22,
8067,4/3/22,
8067,4/4/22,
8067,4/5/22,0
8067,4/6/22,
8067,4/7/22,
8067,4/8/22,0
8067,4/9/22,
8067,4/10/22,
8067,4/11/22,
8067,4/12/22,0
8067,4/13/22,
8067,4/14/22,
8067,4/15/22,0
8067,4/16/22,
8067,4/17/22,
8067,4/18/22,
8067,4/19/22,2
8067,4/20/22,
8067,4/21/22,
8067,4/22/22,1
8067,4/23/22,
8067,4/24/22,
8067,4/25/22,
8067,4/26/22,1
8067,4/27/22,
8067,4/28/22,
8067,4/29/22,1
8067,4/30/22,
8067,5/1/22,
8067,5/2/22,
8067,5/3/22,0
8067,5/4/22,
8067,5/5/22,
8067,5/6/22,0
8067,5/7/22,
8067,5/8/22,
8067,5/9/22,
8067,5/10/22,1
8067,5/11/22,
8067,5/12/22,
8067,5/13/22,0
8067,5/14/22,
8067,5/15/22,
8067,5/16/22,
8067,5/17/22,0
8067,5/18/22,
8067,5/19/22,
8067,5/20/22,4
8067,5/21/22,
8067,5/22/22,
8067,5/23/22,
8067,5/24/22,2
8067,5/25/22,
8067,5/26/22,
8067,5/27/22,2
8067,5/28/22,
8067,5/29/22,
8067,5/30/22,
8067,5/31/22,2
8067,6/1/22,
8067,6/2/22,
8067,6/3/22,2
8067,6/4/22,
8067,6/5/22,
8067,6/6/22,
8067,6/7/22,4
8067,6/8/22,
8067,6/9/22,
8067,6/10/22,1
8067,6/11/22,
8067,6/12/22,
8067,6/13/22,
8067,6/14/22,4
8067,6/15/22,
8067,6/16/22,
8067,6/17/22,4
8067,6/18/22,
8067,6/19/22,
8067,6/20/22,
8067,6/21/22,1
8067,6/22/22,
8067,6/23/22,
8067,6/24/22,1
8067,6/25/22,
8067,6/26/22,
8067,6/27/22,
8067,6/28/22,2
8067,6/29/22,
8067,6/30/22,
8067,7/1/22,5
8067,7/2/22,
8067,7/3/22,
8067,7/4/22,
8067,7/5/22,4
8067,7/6/22,
8067,7/7/22,
8067,7/8/22,2
8067,7/9/22,
8067,7/10/22,
8067,7/11/22,
8067,7/12/22,2
8067,7/13/22,
8067,7/14/22,
8067,7/15/22,2
8067,7/16/22,
8067,7/17/22,
8067,7/18/22,
8067,7/19/22,3
8067,7/20/22,
8067,7/21/22,
8067,7/22/22,3
8067,7/23/22,
8067,7/24/22,
8067,7/25/22,
8067,7/26/22,9
8067,7/27/22,
8067,7/28/22,
8067,7/29/22,8
8067,7/30/22,
8067,7/31/22,
8067,8/1/22,
8067,8/2/22,2
8067,8/3/22,
8067,8/4/22,
8067,8/5/22,2
8067,8/6/22,
8067,8/7/22,
8067,8/8/22,
8067,8/9/22,0
8067,8/10/22,
8067,8/11/22,
8067,8/12/22,1
8067,8/13/22,
8067,8/14/22,
8067,8/15/22,
8067,8/16/22,1
8067,8/17/22,
8067,8/18/22,
8067,8/19/22,2
8067,8/20/22,
8067,8/21/22,
8067,8/22/22,
8067,8/23/22,0
8067,8/24/22,
8067,8/25/22,
8067,8/26/22,0
8067,8/27/22,
8067,8/28/22,
8067,8/29/22,
8067,8/30/22,3
8067,8/31/22,
8067,9/1/22,
8067,9/2/22,0
8067,9/3/22,
8067,9/4/22,
8067,9/5/22,
8067,9/6/22,3
8067,9/7/22,
8067,9/8/22,
8067,9/9/22,3
8067,9/10/22,
8067,9/11/22,
8067,9/12/22,
8067,9/13/22,2
8067,9/14/22,
8067,9/15/22,
8067,9/16/22,2
8067,9/17/22,
8067,9/18/22,
8067,9/19/22,
8067,9/20/22,0
8067,9/21/22,
8067,9/22/22,
8067,9/23/22,1
8067,9/24/22,
8067,9/25/22,
8067,9/26/22,
8067,9/27/22,1
8067,9/28/22,
8067,9/29/22,
8067,9/30/22,0
8067,10/1/22,
8067,10/2/22,
8067,10/3/22,
8067,10/4/22,0
8067,10/5/22,
8067,10/6/22,
8067,10/7/22,0
8067,10/8/22,
8067,10/9/22,
8067,10/10/22,
8067,10/11/22,1
8067,10/12/22,
8067,10/13/22,
8067,10/14/22,0
8067,10/15/22,
8067,10/16/22,
8067,10/17/22,
8067,10/18/22,0
8067,10/19/22,
8067,10/20/22,
8067,10/21/22,0
8067,10/22/22,
8067,10/23/22,
8067,10/24/22,
8067,10/25/22,0
8067,10/26/22,
8067,10/27/22,
8067,10/28/22,1
8067,10/29/22,
8067,10/30/22,
8067,10/31/22,
8067,11/1/22,4
8067,11/2/22,
8067,11/3/22,
8067,11/4/22,2
8067,11/5/22,
8067,11/6/22,
8067,11/7/22,
8067,11/8/22,2
8067,11/9/22,
8067,11/10/22,
8067,11/11/22,4
8067,11/12/22,
8067,11/13/22,
8067,11/14/22,
8067,11/15/22,4
8067,11/16/22,
8067,11/17/22,
8067,11/18/22,8
8067,11/19/22,
8067,11/20/22,
8067,11/21/22,
8067,11/22/22,3
8067,11/23/22,
8067,11/24/22,
8067,11/25/22,5
8067,11/26/22,
8067,11/27/22,
8067,11/28/22,
8067,11/29/22,12
8067,11/30/22,
8067,12/1/22,
8067,12/2/22,5
8067,12/3/22,
8067,12/4/22,
8067,12/5/22,
8067,12/6/22,3
8067,12/7/22,
8067,12/8/22,
8067,12/9/22,3
8067,12/10/22,
8067,12/11/22,
8067,12/12/22,
8067,12/13/22,5
8067,12/14/22,
8067,12/15/22,
8067,12/16/22,2
8067,12/17/22,
8067,12/18/22,
8067,12/19/22,
8067,12/20/22,1
8067,12/21/22,
8067,12/22/22,
8067,12/23/22,1
8067,12/24/22,
8067,12/25/22,
8067,12/26/22,
8067,12/27/22,1
8067,12/28/22,
8067,12/29/22,
8067,12/30/22,0
8067,12/31/22,
8067,1/1/23,
8067,1/2/23,
8067,1/3/23,4
8067,1/4/23,
8067,1/5/23,
8067,1/6/23,2
8067,1/7/23,
8067,1/8/23,
8067,1/9/23,
8067,1/10/23,3
8067,1/11/23,
8067,1/12/23,
8067,1/13/23,2
8067,1/14/23,
8067,1/15/23,
8067,1/16/23,
8067,1/17/23,0
8067,1/18/23,
8067,1/19/23,
8067,1/20/23,1
8067,1/21/23,
8067,1/22/23,
8067,1/23/23,
8067,1/24/23,1
8067,1/25/23,
8067,1/26/23,
8067,1/27/23,1
8067,1/28/23,
8067,1/29/23,
8067,1/30/23,
8067,1/31/23,3
8067,2/1/23,
8067,2/2/23,
8067,2/3/23,3
8067,2/4/23,
8067,2/5/23,
8067,2/6/23,
8067,2/7/23,3
8067,2/8/23,
8067,2/9/23,
8067,2/10/23,1
8067,2/11/23,
8067,2/12/23,
8067,2/13/23,
8067,2/14/23,2
8067,2/15/23,
8067,2/16/23,
8067,2/17/23,0
8067,2/18/23,
8067,2/19/23,
8067,2/20/23,
8067,2/21/23,3
8067,2/22/23,
8067,2/23/23,
8067,2/24/23,3
8067,2/25/23,
8067,2/26/23,
8067,2/27/23,
8067,2/28/23,0
8067,3/1/23,
8067,3/2/23,
8067,3/3/23,0
8067,3/4/23,
8067,3/5/23,
8067,3/6/23,
8067,3/7/23,1
8067,3/8/23,
8067,3/9/23,
8067,3/10/23,0
8067,3/11/23,
8067,3/12/23,
8067,3/13/23,
8067,3/14/23,0
8067,3/15/23,
8067,3/16/23,
8067,3/17/23,0
8067,3/18/23,
8067,3/19/23,
8067,3/20/23,
8067,3/21/23,0
8067,3/22/23,
8067,3/23/23,
8067,3/24/23,0
8067,3/25/23,
8067,3/26/23,
8067,3/27/23,
8067,3/28/23,1
8067,3/29/23,
8067,3/30/23,
8067,3/31/23,3
8067,4/1/23,
8067,4/2/23,
8067,4/3/23,
8067,4/4/23,3
8067,4/5/23,
8067,4/6/23,
8067,4/7/23,2
8067,4/8/23,
8067,4/9/23,
8067,4/10/23,
8067,4/11/23,2
8067,4/12/23,
8067,4/13/23,
8067,4/14/23,4
8067,4/15/23,
8067,4/16/23,
8067,4/17/23,
8067,4/18/23,3
8067,4/19/23,
8067,4/20/23,
8067,4/21/23,3
8067,4/22/23,
8067,4/23/23,
8067,4/24/23,
8037,7/19/20,0
8037,7/20/20,0
8037,7/21/20,0
8037,7/22/20,0
8037,7/23/20,0
8037,7/24/20,0
8037,7/25/20,0
8037,7/26/20,0
8037,7/27/20,0
8037,7/28/20,1
8037,7/29/20,1
8037,7/30/20,1
8037,7/31/20,1
8037,8/1/20,2
8037,8/2/20,2
8037,8/3/20,2
8037,8/4/20,1
8037,8/5/20,1
8037,8/6/20,1
8037,8/7/20,1
8037,8/8/20,1
8037,8/9/20,1
8037,8/10/20,1
8037,8/11/20,1
8037,8/12/20,1
8037,8/13/20,1
8037,8/14/20,1
8037,8/15/20,1
8037,8/16/20,1
8037,8/17/20,1
8037,8/18/20,1
8037,8/19/20,1
8037,8/20/20,1
8037,8/21/20,1
8037,8/22/20,1
8037,8/23/20,1
8037,8/24/20,1
8037,8/25/20,1
8037,8/26/20,1
8037,8/27/20,1
8037,8/28/20,1
8037,8/29/20,1
8037,8/30/20,1
8037,8/31/20,1
8037,9/1/20,1
8037,9/2/20,1
8037,9/3/20,1
8037,9/4/20,1
8037,9/5/20,1
8037,9/6/20,1
8037,9/7/20,1
8037,9/8/20,1
8037,9/9/20,1
8037,9/10/20,1
8037,9/11/20,2
8037,9/12/20,2
8037,9/13/20,2
8037,9/14/20,2
8037,9/15/20,2
8037,9/16/20,2
8037,9/17/20,0
8037,9/18/20,0
8037,9/19/20,0
8037,9/20/20,0
8037,9/21/20,0
8037,9/22/20,0
8037,9/23/20,0
8037,9/24/20,0
8037,9/25/20,1
8037,9/26/20,1
8037,9/27/20,1
8037,9/28/20,1
8037,9/29/20,0
8037,9/30/20,0
8037,10/1/20,0
8037,10/2/20,0
8037,10/3/20,0
8037,10/4/20,0
8037,10/5/20,0
8037,10/6/20,0
8037,10/7/20,0
8037,10/8/20,0
8037,10/9/20,0
8037,10/10/20,0
8037,10/11/20,0
8037,10/12/20,0
8037,10/13/20,0
8037,10/14/20,0
8037,10/15/20,0
8037,10/16/20,0
8037,10/17/20,0
8037,10/18/20,0
8037,10/19/20,2
8037,10/20/20,2
8037,10/21/20,2
8037,10/22/20,2
8037,10/23/20,1
8037,10/24/20,1
8037,10/25/20,1
8037,10/26/20,3
8037,10/27/20,4
8037,10/28/20,2
8037,10/29/20,2
8037,10/30/20,2
8037,10/31/20,3
8037,11/1/20,3
8037,11/2/20,2
8037,11/3/20,1
8037,11/4/20,0
8037,11/5/20,0
8037,11/6/20,0
8037,11/7/20,0
8037,11/8/20,1
8037,11/9/20,1
8037,11/10/20,27
8037,11/11/20,2
8037,11/12/20,2
8037,11/13/20,2
8037,11/14/20,3
8037,11/15/20,3
8037,11/16/20,3
8037,11/17/20,3
8037,11/18/20,3
8037,11/19/20,2
8037,11/20/20,4
8037,11/21/20,4
8037,11/22/20,2
8037,11/23/20,3
8037,11/24/20,1
8037,11/25/20,1
8037,11/26/20,4
8037,11/27/20,4
8037,11/28/20,5
8037,11/29/20,3
8037,11/30/20,4
8037,12/1/20,4
8037,12/2/20,4
8037,12/3/20,4
8037,12/4/20,4
8037,12/5/20,4
8037,12/6/20,3
8037,12/7/20,4
8037,12/8/20,3
8037,12/9/20,3
8037,12/10/20,2
8037,12/11/20,2
8037,12/12/20,2
8037,12/13/20,2
8037,12/14/20,1
8037,12/15/20,2
8037,12/16/20,3
8037,12/17/20,2
8037,12/18/20,2
8037,12/19/20,1
8037,12/20/20,1
8037,12/21/20,1
8037,12/22/20,1
8037,12/23/20,4
8037,12/24/20,4
8037,12/25/20,3
8037,12/26/20,2
8037,12/27/20,3
8037,12/28/20,4
8037,12/29/20,2
8037,12/30/20,2
